draw,policy_name,vaccine_uptake,vsly_factor,cost_factor,nmb
8,All Adults (18+),0.8,1.1,1.6,20216727.23775786
8,No Vaccination,0.8,1.1,1.6,12969004486.61854
9,JCVI Spring 2025 (75+ only),0.8,1.1,1.6,4447190945.265073
9,Universal (All Ages),0.8,1.1,1.6,2499466318.4556403
9,All Adults (18+),0.8,1.1,1.6,19161087.30352658
9,No Vaccination,0.8,1.1,1.6,12226558050.793072
10,JCVI Spring 2025 (75+ only),0.8,1.1,1.6,4973149776.003534
10,Universal (All Ages),0.8,1.1,1.6,2727859514.816029
10,All Adults (18+),0.8,1.1,1.6,21458224.26984421
10,No Vaccination,0.8,1.1,1.6,13673092806.9073
1,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,4492372691.4640045
1,Universal (All Ages),0.9,1.1,1.6,602584784.089539
1,All Adults (18+),0.9,1.1,1.6,19404274.956327982
1,No Vaccination,0.9,1.1,1.6,12351602237.761532
2,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,4918411476.501129
2,Universal (All Ages),0.9,1.1,1.6,705470564.5156188
2,All Adults (18+),0.9,1.1,1.6,21256015.036752183
2,No Vaccination,0.9,1.1,1.6,13523175443.320559
3,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,5175473961.558749
3,Universal (All Ages),0.9,1.1,1.6,1549428837.536598
3,All Adults (18+),0.9,1.1,1.6,22180607.911997512
3,No Vaccination,0.9,1.1,1.6,14226792118.705702
4,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,4567041666.200583
4,Universal (All Ages),0.9,1.1,1.6,-61871453.650578976
4,All Adults (18+),0.9,1.1,1.6,19644751.52879004
4,No Vaccination,0.9,1.1,1.6,12555503031.400953
5,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,5135289835.345533
5,Universal (All Ages),0.9,1.1,1.6,851085929.144484
5,All Adults (18+),0.9,1.1,1.6,22018487.85059076
5,No Vaccination,0.9,1.1,1.6,14116502633.9515
6,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,6064995060.492657
6,Universal (All Ages),0.9,1.1,1.6,1264396109.7254019
6,All Adults (18+),0.9,1.1,1.6,25876263.779303737
6,No Vaccination,0.9,1.1,1.6,16669997683.97819
7,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,5336450833.519616
7,Universal (All Ages),0.9,1.1,1.6,1266261919.571453
7,All Adults (18+),0.9,1.1,1.6,22839987.651236847
7,No Vaccination,0.9,1.1,1.6,14668779037.580267
8,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,4717929882.674561
8,Universal (All Ages),0.9,1.1,1.6,1134125325.812575
8,All Adults (18+),0.9,1.1,1.6,20216727.23775786
8,No Vaccination,0.9,1.1,1.6,12969004486.61854
9,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,4447190945.265073
9,Universal (All Ages),0.9,1.1,1.6,1283579851.9134617
9,All Adults (18+),0.9,1.1,1.6,19161087.30352658
9,No Vaccination,0.9,1.1,1.6,12226558050.793072
10,JCVI Spring 2025 (75+ only),0.9,1.1,1.6,4973149776.003534
10,Universal (All Ages),0.9,1.1,1.6,1359705353.3046198
10,All Adults (18+),0.9,1.1,1.6,21458224.26984421
10,No Vaccination,0.9,1.1,1.6,13673092806.9073
1,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,4492372691.4640045
1,Universal (All Ages),0.95,1.1,1.6,-50138407.7811265
1,All Adults (18+),0.95,1.1,1.6,19404274.956327982
1,No Vaccination,0.95,1.1,1.6,12351602237.761532
2,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,4918411476.501129
2,Universal (All Ages),0.95,1.1,1.6,-6624150.973544121
2,All Adults (18+),0.95,1.1,1.6,21256015.036752183
2,No Vaccination,0.95,1.1,1.6,13523175443.320559
3,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,5175473961.558749
3,Universal (All Ages),0.95,1.1,1.6,845130877.4716487
3,All Adults (18+),0.95,1.1,1.6,22180607.911997512
3,No Vaccination,0.95,1.1,1.6,14226792118.705702
4,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,4567041666.200583
4,Universal (All Ages),0.95,1.1,1.6,-762836702.8201079
4,All Adults (18+),0.95,1.1,1.6,19644751.52879004
4,No Vaccination,0.95,1.1,1.6,12555503031.400953
5,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,5135289835.345533
5,Universal (All Ages),0.95,1.1,1.6,114118334.43298388
5,All Adults (18+),0.95,1.1,1.6,22018487.85059076
5,No Vaccination,0.95,1.1,1.6,14116502633.9515
6,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,6064995060.492657
6,Universal (All Ages),0.95,1.1,1.6,408529355.60024834
6,All Adults (18+),0.95,1.1,1.6,25876263.779303737
6,No Vaccination,0.95,1.1,1.6,16669997683.97819
7,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,5336450833.519616
7,Universal (All Ages),0.95,1.1,1.6,521677635.23763084
7,All Adults (18+),0.95,1.1,1.6,22839987.651236847
7,No Vaccination,0.95,1.1,1.6,14668779037.580267
8,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,4717929882.674561
8,Universal (All Ages),0.95,1.1,1.6,476632039.10113287
8,All Adults (18+),0.95,1.1,1.6,20216727.23775786
8,No Vaccination,0.95,1.1,1.6,12969004486.61854
9,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,4447190945.265073
9,Universal (All Ages),0.95,1.1,1.6,675636618.6423733
9,All Adults (18+),0.95,1.1,1.6,19161087.30352658
9,No Vaccination,0.95,1.1,1.6,12226558050.793072
10,JCVI Spring 2025 (75+ only),0.95,1.1,1.6,4973149776.003534
10,Universal (All Ages),0.95,1.1,1.6,675628272.5489166
10,All Adults (18+),0.95,1.1,1.6,21458224.26984421
10,No Vaccination,0.95,1.1,1.6,13673092806.9073
1,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,6518007678.817552
1,Universal (All Ages),0.8,1.6,1.6,3693882307.4911375
1,All Adults (18+),0.8,1.6,1.6,21447507.80714475
1,No Vaccination,0.8,1.6,1.6,17927292923.408806
2,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,7135973585.965984
2,Universal (All Ages),0.8,1.6,1.6,4084718949.935292
2,All Adults (18+),0.8,1.6,1.6,23492842.391667087
2,No Vaccination,0.8,1.6,1.6,19627157886.248943
3,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,7511786853.593972
3,Universal (All Ages),0.8,1.6,1.6,5017777411.472656
3,All Adults (18+),0.8,1.6,1.6,24537217.706257507
3,No Vaccination,0.8,1.6,1.6,20657643734.22671
4,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,6627599658.217064
4,Universal (All Ages),0.8,1.6,1.6,3156699190.298501
4,All Adults (18+),0.8,1.6,1.6,21723210.780622795
4,No Vaccination,0.8,1.6,1.6,18227321535.25319
5,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,7453308429.7150135
5,Universal (All Ages),0.8,1.6,1.6,4368645055.926889
5,All Adults (18+),0.8,1.6,1.6,24356644.414033443
5,No Vaccination,0.8,1.6,1.6,20496998017.60834
6,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,8804637925.3043
6,Universal (All Ages),0.8,1.6,1.6,5391468197.202202
6,All Adults (18+),0.8,1.6,1.6,28639707.507239252
6,No Vaccination,0.8,1.6,1.6,24211041010.4895
7,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,7745898537.270356
7,Universal (All Ages),0.8,1.6,1.6,4879660645.4782095
7,All Adults (18+),0.8,1.6,1.6,25270367.621648207
7,No Vaccination,0.8,1.6,1.6,21300938929.77729
8,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,6847743701.562725
8,Universal (All Ages),0.8,1.6,1.6,4326809736.93664
8,All Adults (18+),0.8,1.6,1.6,22365043.981911864
8,No Vaccination,0.8,1.6,1.6,18831454111.68761
9,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,6453187543.558323
9,Universal (All Ages),0.8,1.6,1.6,4268003756.6329737
9,All Adults (18+),0.8,1.6,1.6,21184511.155231643
9,No Vaccination,0.8,1.6,1.6,17748192806.49826
10,JCVI Spring 2025 (75+ only),0.8,1.6,1.6,7215916942.185481
10,Universal (All Ages),0.8,1.6,1.6,4705139886.020239
10,All Adults (18+),0.8,1.6,1.6,23720475.65239123
10,No Vaccination,0.8,1.6,1.6,19846453790.8098
1,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,6518007678.817552
1,Universal (All Ages),0.9,1.6,1.6,1914705980.5014296
1,All Adults (18+),0.9,1.6,1.6,21447507.80714475
1,No Vaccination,0.9,1.6,1.6,17927292923.408806
2,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,7135973585.965984
2,Universal (All Ages),0.9,1.6,1.6,2141914082.8960843
2,All Adults (18+),0.9,1.6,1.6,23492842.391667087
2,No Vaccination,0.9,1.6,1.6,19627157886.248943
3,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,7511786853.593972
3,Universal (All Ages),0.9,1.6,1.6,3062794121.1284
3,All Adults (18+),0.9,1.6,1.6,24537217.706257507
3,No Vaccination,0.9,1.6,1.6,20657643734.22671
4,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,6627599658.217064
4,Universal (All Ages),0.9,1.6,1.6,1272871397.1791654
4,All Adults (18+),0.9,1.6,1.6,21723210.780622795
4,No Vaccination,0.9,1.6,1.6,18227321535.25319
5,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,7453308429.7150135
5,Universal (All Ages),0.9,1.6,1.6,2352600935.7167087
5,All Adults (18+),0.9,1.6,1.6,24356644.414033443
5,No Vaccination,0.9,1.6,1.6,20496998017.60834
6,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,8804637925.3043
6,Universal (All Ages),0.9,1.6,1.6,3039021595.5412903
6,All Adults (18+),0.9,1.6,1.6,28639707.507239252
6,No Vaccination,0.9,1.6,1.6,24211041010.4895
7,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,7745898537.270356
7,Universal (All Ages),0.9,1.6,1.6,2827000859.940826
7,All Adults (18+),0.9,1.6,1.6,25270367.621648207
7,No Vaccination,0.9,1.6,1.6,21300938929.77729
8,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,6847743701.562725
8,Universal (All Ages),0.9,1.6,1.6,2513729190.0927687
8,All Adults (18+),0.9,1.6,1.6,22365043.981911864
8,No Vaccination,0.9,1.6,1.6,18831454111.68761
9,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,6453187543.558323
9,Universal (All Ages),0.9,1.6,1.6,2582980125.3998127
9,All Adults (18+),0.9,1.6,1.6,21184511.155231643
9,No Vaccination,0.9,1.6,1.6,17748192806.49826
10,JCVI Spring 2025 (75+ only),0.9,1.6,1.6,7215916942.185481
10,Universal (All Ages),0.9,1.6,1.6,2812475647.921544
10,All Adults (18+),0.9,1.6,1.6,23720475.65239123
10,No Vaccination,0.9,1.6,1.6,19846453790.8098
1,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,6518007678.817552
1,Universal (All Ages),0.95,1.6,1.6,1025117817.0065761
1,All Adults (18+),0.95,1.6,1.6,21447507.80714475
1,No Vaccination,0.95,1.6,1.6,17927292923.408806
2,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,7135973585.965984
2,Universal (All Ages),0.95,1.6,1.6,1170511649.376483
2,All Adults (18+),0.95,1.6,1.6,23492842.391667087
2,No Vaccination,0.95,1.6,1.6,19627157886.248943
3,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,7511786853.593972
3,Universal (All Ages),0.95,1.6,1.6,2085302475.956274
3,All Adults (18+),0.95,1.6,1.6,24537217.706257507
3,No Vaccination,0.95,1.6,1.6,20657643734.22671
4,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,6627599658.217064
4,Universal (All Ages),0.95,1.6,1.6,330957500.61949825
4,All Adults (18+),0.95,1.6,1.6,21723210.780622795
4,No Vaccination,0.95,1.6,1.6,18227321535.25319
5,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,7453308429.7150135
5,Universal (All Ages),0.95,1.6,1.6,1344578875.611619
5,All Adults (18+),0.95,1.6,1.6,24356644.414033443
5,No Vaccination,0.95,1.6,1.6,20496998017.60834
6,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,8804637925.3043
6,Universal (All Ages),0.95,1.6,1.6,1862798294.710836
6,All Adults (18+),0.95,1.6,1.6,28639707.507239252
6,No Vaccination,0.95,1.6,1.6,24211041010.4895
7,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,7745898537.270356
7,Universal (All Ages),0.95,1.6,1.6,1800670967.1721349
7,All Adults (18+),0.95,1.6,1.6,25270367.621648207
7,No Vaccination,0.95,1.6,1.6,21300938929.77729
8,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,6847743701.562725
8,Universal (All Ages),0.95,1.6,1.6,1607188916.670834
8,All Adults (18+),0.95,1.6,1.6,22365043.981911864
8,No Vaccination,0.95,1.6,1.6,18831454111.68761
9,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,6453187543.558323
9,Universal (All Ages),0.95,1.6,1.6,1740468309.783234
9,All Adults (18+),0.95,1.6,1.6,21184511.155231643
9,No Vaccination,0.95,1.6,1.6,17748192806.49826
10,JCVI Spring 2025 (75+ only),0.95,1.6,1.6,7215916942.185481
10,Universal (All Ages),0.95,1.6,1.6,1866143528.8721974
10,All Adults (18+),0.95,1.6,1.6,23720475.65239123
10,No Vaccination,0.95,1.6,1.6,19846453790.8098
